"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","WT_100_1","WT_100_2","WT_100_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"GOMF_MODIFIED_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.11134317575215,0.143138819023109,0.000513363503782172,0.159261006110209,-0.123116854445061,-0.170330140478724,-0.204877242290722,-0.111906988359472,-0.21741126500397,-0.131919590416635,-0.386205156027885,-0.298969351454219,0.288417825138204,0.244298483598507,0.244791241131052,0.0502747615608563,0.0980841391795269,0.0155861182506211
"GOMF_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY",0.223047821421355,0.0362239397337561,-0.366559634594264,-0.365501611135386,-0.301359893976631,0.528868401379295,-0.301704209855112,-0.0949270538270846,-0.236253268604616,-0.434571522901141,-0.544901408938782,-0.40060435193505,0.548993250121207,0.309318405164581,0.340217990575689,0.516721958006225,-0.37786137587906,0.38598990130898
"GOMF_POLY_ADP_D_RIBOSE_BINDING",-0.0860884901138289,-0.643849161748789,-0.313324605414046,-0.114034413888317,-0.678448608224306,0.116081107799673,0.522257110677278,-0.135565901086074,0.470310339529932,-0.432738252746809,-0.0105519816461726,-0.238785799822838,0.260546304872994,-0.138511709708648,0.503486530260741,0.662824452143772,-0.646656312461685,0.432039158859182
"GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING",0.215213347949383,0.302015035270458,0.0517300750436134,0.392316100812515,-0.208265287248205,-0.187408660753153,-0.00870219814709697,-0.406359065161649,0.068112907029413,-0.417703949631132,-0.457168901798056,-0.512587962537894,0.36465921578743,0.405787713514211,0.0969290274027946,0.299363061906723,-0.0733866017960918,0.197005439140375
"GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",-0.0820748090189799,0.180848360986713,0.677692864426826,0.0472106021606779,0.156418953938682,0.654424554384169,-0.594619437055028,-0.443298327669244,-0.185475671235848,-0.576524267868169,-0.489457310749815,-0.0664553010266526,0.343546666184844,-0.430858644160782,0.432653531512918,-0.0112371771605567,0.357034339439074,-0.631331566959014
"GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",-0.023020447213274,-0.278478944844261,0.333489619801473,-0.329574033245699,0.12490914812504,-0.0630570422289735,-0.448299407059025,-0.4184650217975,-0.136982829807174,0.237100002372759,0.474237306987158,0.0227006170884747,-0.0615237790791126,0.23297837003525,0.847168512824308,-0.796536182786206,0.268734549084953,0.00695555493488292
"GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION",-0.325497381709641,0.443397328402026,0.241853948304608,0.462677738262227,0.221887934820876,0.248788540800168,-0.244849207656063,-0.233477345827276,-0.0645563092716977,-0.212770316749649,-0.189526788940794,-0.00257828682219369,0.0611563261364337,-0.101142665973487,-0.299185999724722,-0.0861811702965146,-0.0400505529545152,0.332503023603719
"GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_CONDUCTION_ELECTRICAL_COUPLING",0.373851134135014,-0.0284441312806226,0.0732775174744614,0.494294883174246,-0.289375793372632,-0.716113596705003,-0.182478650763305,-0.260608040470434,0.322720639065958,0.094296244842215,-0.300061448652253,0.408795279663017,-0.26165495773186,-0.482343674159982,0.677095556638441,-0.701303841150623,0.353734702624947,0.32384192020725
"GOMF_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION",0.115477339934215,0.0294608477916244,-0.394662168637385,0.510250039149365,0.0115897439470247,0.379645484485053,0.129037628307067,-0.299042112432583,-0.320730515741699,-0.396550883605048,-0.601321014385303,-0.148866219532453,-0.0847359682884777,0.06514383971245,0.309395691797999,0.0467257809137746,0.308323531947161,0.190850410229672
"GOMF_CELL_ADHESIVE_PROTEIN_BINDING_INVOLVED_IN_BUNDLE_OF_HIS_CELL_PURKINJE_MYOCYTE_COMMUNICATION",0.0645081956142343,-0.0910101780361212,-0.262712765659702,0.788735794630201,0.466369308800344,0.688349571379818,0.031548019260403,-0.2084438303935,-0.588123962248532,-0.393050410540241,-0.703767715174233,-0.0884754983703472,0.0294196720051658,0.0381420395074092,-0.17043568651881,0.338922388629104,0.379285602781482,-0.0343396655314206
"GOMF_CASPASE_BINDING",-0.154471712390503,0.260043098068886,0.14853700507189,0.483933956911343,0.381569858802045,0.401601402151119,0.0427255030916581,-0.352257057798307,-0.417544824975632,-0.498947712778496,-0.57920351341672,-0.258207078561785,0.38794013306548,0.160679603586299,0.571348619327279,-0.170046426445442,-0.170946454520049,0.0424012290733618
"GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING",0.00355366830263437,-0.139592148822793,-0.0353478096219764,-0.0747677006877984,0.0409930994664142,0.388487554364561,0.0753964334657476,-0.267825025892433,-0.105998179739894,-0.475979169866161,-0.479041998152123,-0.527850707265504,0.457534734975505,0.342899928427903,0.399881747347043,0.494377767297759,-0.343395344545304,0.306710489982932
"GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0289833493701674,0.0343250119394578,-0.0460872738634104,-0.0872722394447646,-0.0490660713687217,-0.14908413549467,0.12407191120623,-0.119125071706821,0.15081044369446,-0.051892363841575,-0.18100174791124,-0.257593684978213,0.333366499002005,0.0959925504203523,0.0536223756250855,-0.0384305695527613,-0.224957894569865,-0.120824197585811
"GOMF_PHOSPHATIDYLCHOLINE_FLOPPASE_ACTIVITY",0.0341984954396831,0.364655326833662,0.324076661097598,0.104789262015974,-0.147953655841673,0.322589045668323,-0.311232973140569,-0.308187032137724,-0.0936284559232422,-0.256426030478186,-0.474855730246626,-0.395227646489217,0.627022627549125,0.466482867506939,0.321723868198676,-0.458311634684164,-0.187627280246407,-0.177239387729258
"GOMF_PHOSPHATIDYLETHANOLAMINE_FLIPPASE_ACTIVITY",0.352015015166543,0.312065870872334,0.262108704426697,0.417464323653522,0.188827270223991,0.488053636147349,-0.552386896495644,-0.772823289933156,-0.748427537082147,-0.644073548848629,-0.645850136344121,-0.606661311718253,0.519388493241555,0.412950800783533,0.666282597841583,0.290378192711813,0.556292777027378,0.441798284037931
"GOMF_PHOSPHATIDYLSERINE_FLOPPASE_ACTIVITY",0.459529572641188,0.558284709723474,-0.00723695155889756,-0.43100678331639,-0.343659063197977,0.049665090862491,-0.453752311017559,-0.450186718970652,-0.400363081865737,-0.342842570635075,-0.248201797574288,-0.379318253174997,0.556063225782527,0.560492141125045,0.548461415406155,0.186192683501198,-0.0215040567277911,-0.161735575972064
"GOMF_ALPHA_GLUCOSIDASE_ACTIVITY",0.571356641641705,0.619423236483625,0.645844895481103,0.156968928831957,0.328232647487176,-0.00195875100826964,-0.778327023227678,-0.727234320389842,-0.755301060731747,-0.596228444136826,-0.665975342781084,-0.772592848638088,0.732215391463396,0.661788992587527,0.561733399754501,0.485534317988866,0.0720513115949973,0.415053276059517
"GOMF_CERAMIDE_BINDING",0.161999199581902,0.392740749569304,0.0887379667183127,0.238664926352893,0.0952431829348363,0.23728329844137,-0.330962334764365,-0.326787976735397,0.0941481238948442,-0.449111422986209,-0.453514255476425,-0.51470671222178,0.390241094465539,0.235517004473318,0.0781754421363535,0.338140790587273,0.0912150581925362,0.1790312955553
"GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY",0.242917017022609,-0.201741571556962,0.0383497226209397,-0.223310448253992,0.127176434473738,0.504783462732474,-0.228978994860558,-0.100838293310277,0.125293823488465,-0.340466244398511,-0.499790884810713,-0.607867977776941,0.595455213365486,0.446770596801627,0.154512199489045,0.409759857261386,-0.118945014490827,0.0270189427467723
"GOMF_SUPERCOILED_DNA_BINDING",-0.0253046294109086,-0.453643617403611,-0.507954265991677,-0.26157589006327,-0.230234805434976,0.583769351839061,0.354910204151052,0.00771079957906398,0.173501743857163,0.14165391540394,-0.0863705781143998,-0.214136342032801,-0.0294660369021698,-0.45514997224021,0.0585785128360064,0.571027769928509,-0.726657278513348,-0.00938344632996949
"GOMF_NEUROLIGIN_FAMILY_PROTEIN_BINDING",-0.00741224364418236,-0.0339310542240191,-0.199728259931937,-0.09185380489753,-0.110569168139097,0.0702424385735033,-0.335503068207227,-0.125892925724192,0.0804209232658803,0.544396651048264,0.248944231964533,0.182330267149116,0.209551511790312,0.460776485275309,0.105576465166296,-0.19287195637179,0.141810269955942,-0.184259596503127
"GOMF_SCAFFOLD_PROTEIN_BINDING",0.112862624011453,0.00679654488501896,0.0211060580163181,0.122078478873511,0.0418166314562751,0.225121720114442,-0.0627025783096662,-0.314619344142789,-0.191286500301324,-0.302626162397492,-0.386206342575112,-0.288576740285285,0.300347900389326,0.252581422200537,0.230515981803119,0.140488164470995,0.0109666213934528,-0.0173107405541527
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.190216464592659,-0.361080208261522,0.0349911638210105,0.382492200769202,-0.0206169375952481,0.132029441899181,0.064431407000295,-0.193584325778032,0.407163302547493,-0.501262091035961,-0.383223854871022,-0.459449115933027,0.0761712899243565,0.139354117810612,0.372788962672209,0.329293538995514,-0.211181107230382,0.125448480342439
"GOMF_PRE_MRNA_INTRONIC_BINDING",0.0386137191376187,-0.428826094715667,-0.380042023368112,-0.295486982530533,-0.202238955731095,0.260003023613319,0.351477785751733,-0.14588656952201,-0.30415003183233,-0.0493429427343354,-0.164491477825479,-0.210711978010218,0.0444029818833263,0.115255527447352,0.302699668529072,0.471802594778518,-0.574366334944467,0.0235684683561776
"GOMF_MITOCHONDRIAL_RIBOSOME_BINDING",-0.367678733141882,-0.375253346418706,-0.216608650967351,-0.28622201555173,-0.181393181021748,0.359921224113657,0.322223558683318,-0.0887353652760946,-0.175975252207208,-0.27108425384267,-0.376676036190077,-0.459655282978244,0.654797826496842,-0.136949135172331,0.154884478845791,0.294477980399128,-0.0436174189053929,0.39608082905156
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",-0.0134814774076153,-0.363426448790613,-0.104050119910123,0.0953642892805716,-0.325580673465989,0.140083115937914,0.427246015673449,-0.346120932404717,0.492376233821141,-0.507763211025007,-0.134363049738354,-0.450151548310041,0.484722330522343,-0.0711844300114731,0.412278203519792,0.571867535160624,-0.351449001469093,0.0710143257671581
"GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS",0.430740922122549,-0.402849155477115,0.293479603624898,0.363175395541093,0.402962810883194,0.376868465408415,-0.251261416536487,0.0193962206176833,0.473704049854748,-0.761780080708879,-0.509931996137469,-0.429776506952198,-0.244849951754337,0.090374865570791,0.249808512196234,0.454225071612126,-0.206818774736328,0.351038245978589
"GOMF_7SK_SNRNA_BINDING",0.269575267763777,-0.313802958444984,-0.357640910342349,-0.0753805161754331,-0.410592534192554,0.342993100169151,0.324356773391554,-0.178120810636024,0.231045120613486,-0.0341898524735255,0.169285441405532,0.016112629907221,0.281296165387073,0.280404178650011,-0.209369696870732,-0.0123684473441719,-0.654274144773119,0.0685270460325206
"GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING",-0.192107627633405,-0.0273707045305666,0.108168383716127,-0.0895470784833244,0.193816525905957,0.548543181691301,-0.289337928837298,-0.340069913923438,0.0179401175801074,-0.270441957635592,0.0227429191868462,-0.324884034136377,0.198868415147794,0.0855252643809412,0.0254092443846696,0.122373802366235,-0.538462893466266,0.134046405713496
"GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",-0.0118010697139483,0.0146246724686051,-0.044950030935459,-0.15036273041445,-0.328577904966173,0.11074356317646,-0.134905326611008,-0.173316340676224,-0.0631859831928951,-0.0729906090674262,-0.0758574764756468,-0.26712574683944,0.271812118471171,0.430172095034528,0.016778513635624,0.0387407022206877,-0.342499944954752,-0.0589484723388782
"GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY",0.0464425478239607,-0.267921568341123,-0.0672464876260873,0.299283034016166,0.425300725926116,0.0691618357748063,-0.192975490687153,-0.541497808339254,-0.183967030468991,-0.29829424260078,-0.268074705218356,0.312542160301344,-0.288498344918123,0.45288787410998,0.334706856070827,-0.0861301574903373,0.167202965310407,0.217467243946748
"GOMF_CULLIN_FAMILY_PROTEIN_BINDING",-0.111904659436475,-0.226471618551734,-0.279800508566036,0.0454976758531379,0.18898438655783,0.383809978954214,-0.0438374578295016,-0.0389510432891962,-0.018417859399384,-0.396098761655038,-0.274719204349186,-0.432625372930023,0.42964486974366,0.226779113614875,0.095485307284934,0.507309240007802,-0.15947111653384,0.0131153212555991
"GOMF_CALCITONIN_FAMILY_RECEPTOR_ACTIVITY",-0.119544991591241,-0.19580959400559,0.157381483344484,-0.279416028650602,0.208837433473663,0.3095017975822,0.254960248521976,0.0422612821892453,0.718028132972945,-0.296310227079489,-0.162172701123102,-0.404496973026802,-0.0203451270108703,0.082478365572461,0.375262769558352,-0.291159463246261,-0.276588284474244,-0.173816424388293
"GOMF_STAT_FAMILY_PROTEIN_BINDING",-0.0705455091705269,-0.315037251192335,-0.0655058861747507,0.236443621003764,-0.173822130700876,0.207766396530895,-0.211327026559829,-0.266164621582587,0.0644428648085969,-0.26294337671936,-0.26997487037651,-0.346593580189343,0.495364934385308,0.138827201102969,0.162612071660422,0.507869039372713,-0.179456430392943,0.250135121118091
"GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING",0.106654900678795,0.235655793547732,0.267915892530301,-0.232308047577371,0.0154586682954099,0.189327598957342,-0.136266504920057,-0.455078133194182,-0.267129211963921,-0.496925788259684,-0.469855235243358,-0.554583139032022,0.525678671191749,0.44627634418429,0.303104055458799,0.326766795129065,-0.0138027578198751,0.468396043252628
"GOMF_RNA_POLYMERASE_ACTIVITY",-0.102189361833616,-0.0760793479675934,-0.252214239396597,0.0376865308304815,-0.0103490664540031,0.466313322738097,-0.132839561951977,-0.181159093913396,0.084510415190765,-0.349877409414852,-0.413249401210632,-0.355609160827218,0.329388166732321,0.252384916963995,0.154666056376265,0.250871224514753,-0.239330846164635,0.17150209187008
"GOMF_G_RICH_STRAND_TELOMERIC_DNA_BINDING",0.0298616427269159,-0.563015564318172,-0.436027206377073,-0.363911823523985,-0.322641179021043,0.403436010806735,0.277971108580206,0.0339456193966434,0.328760343520199,-0.574051579539155,-0.305325252368143,-0.567571266935177,0.5522793033871,0.314033897389271,0.236925842025725,0.561821485457482,-0.550375677490646,0.240171028575661
"GOMF_PALMITOYL_HYDROLASE_ACTIVITY",-0.151037923041319,-0.268042384939233,-0.319601189026054,0.0566810355293057,-0.251348305140878,0.565937340782615,0.388014149625726,0.220469113191346,-0.082606665189094,-0.305995697734269,-0.298543342009634,-0.503929913154198,0.386792202588437,0.0156169080223738,-0.0734236159698475,0.799789839779325,-0.0175124155248544,0.115659073641854
"GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY",-0.153750334171802,0.267316048674799,0.145971855107792,0.301645863881834,0.0571851057002196,0.175021525665457,-0.00118627266363616,-0.0813792796251279,-0.181906071320858,-0.251132916786912,-0.143318042840059,-0.019787194239739,0.0207317574683221,0.105559896479862,0.172259091399307,-0.13940332482396,0.0813257767445458,-0.357202946442295
"GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY",-0.0541662970402992,0.259245486498668,0.0747567624186113,0.341707232685012,0.0499085450228384,0.165331260875307,0.12517684604023,-0.262750371215455,-0.223256642473515,-0.263398968061306,-0.193092588186671,-0.0158827627492607,-0.00322429348726627,0.0443985567817272,0.293068749497456,-0.130865697814866,0.076331422069105,-0.307452546349116
"GOMF_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY",-0.334863292489546,0.227347801037001,0.378788369292465,-0.145257426219625,-0.0419999591855378,-0.139452750325972,-0.291813517536976,0.289271919065862,-0.39831060749382,-0.20491245572094,-0.0382297960787134,0.232121369235143,-0.0889618136073639,0.623862019649573,-0.170476729016352,-0.101439782272801,0.0155799363295744,-0.515953623231145
"GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION",-0.128546973548096,0.281562029516471,0.237637878329248,-0.112556616983317,0.0257167412172029,-0.35498098605482,-0.0947629813015682,-0.0357436255739154,-0.456287336671765,-0.548831672042545,0.181231102726166,0.0552938959085534,0.0152924825960868,0.597244054749506,0.19248099410069,-0.10471971346978,-0.257985975693225,-0.515698335377175
"GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION",0.0241149462693147,0.328144380106128,0.429235355605869,0.184176288576176,0.165219801635053,0.303138920666097,0.181586678589673,-0.0911074420873144,-0.00870836932391256,-0.466879858821893,-0.318361344297342,-0.33955033639466,0.355545283966124,0.307124985219143,0.308448802936929,-0.155265416755493,-0.145890647841545,-0.474729771879864
"GOMF_MOLECULAR_FUNCTION_REGULATOR_ACTIVITY",0.0105906154029776,0.00813579175487758,-0.00867246478668252,0.0320397396326682,0.0634009325506735,0.130339287190598,-0.0864335605932104,-0.152918684608441,-0.011233686785721,-0.228334355925749,-0.216870646932356,-0.234300214635997,0.238109456726432,0.188612633181764,0.129711344899624,0.159996088648247,-0.0976523979907657,0.0512317578472988
"GOMF_NITRITE_REDUCTASE_ACTIVITY",-0.530326116311483,-0.654163126335608,-0.607516170590267,-0.270062279136031,-0.159394743741583,-0.34099936724575,0.398591233075211,0.623420516956689,0.579444636478961,-0.168881994979985,0.320107918068453,-0.0755677809217155,0.303015226278739,0.288742942735432,0.349544837150243,-0.142327150076682,-0.307102154214319,-0.216676751932108
"GOMF_BMP_RECEPTOR_ACTIVITY",0.513666981795238,0.154224790840251,0.106464388218776,0.388634234716867,0.154094330926535,-0.104941631563885,-0.0915019886121435,0.0953935159614628,0.0162386472893765,-0.48461472881596,-0.493977504953758,-0.417669356351983,0.082989446781634,0.337707705763623,0.208705637731598,-0.0170533108003331,-0.0474364007389993,-0.308724530902276
"GOMF_SEQUENCE_SPECIFIC_SINGLE_STRANDED_DNA_BINDING",-0.0804354617414056,-0.354130377992428,-0.173868434816765,-0.0545480950622805,-0.0352254033716858,0.415876954698275,0.074751729341756,-0.188235913231043,0.116035238390406,-0.560798203585877,-0.342255299456193,-0.572689917634895,0.552526027037596,0.253543048109284,0.21638902709577,0.609242876957765,-0.47269666348942,0.412732446304947
"GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_SPECIALIZATION",-0.0452807686235288,0.447256251161582,-0.468234064036222,0.143150027979264,-0.405904203539241,-0.484130429704394,0.310421979582461,0.34054655038009,0.0102342454287407,0.690119351811262,0.443936330133524,0.236476970455897,-0.0387675695866536,-0.171969800062616,0.168654691501995,-0.254688777068448,-0.54970884128703,-0.619465816726088
"GOMF_STRUCTURAL_CONSTITUENT_OF_PRESYNAPTIC_ACTIVE_ZONE",0.62071622123743,0.618655215806705,0.332978232792812,-0.211135675487888,-0.65350663083601,-0.000733976910813783,-0.597857102078561,-0.607532064549804,-0.344441120626265,-0.422898183354263,-0.567620390051321,-0.0633713561470881,0.436044718035533,0.660595532546925,0.596784777038601,0.0791732869298489,-0.741647645063616,0.0955824946918113
"GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE",0.276300375671552,0.395155757954915,0.207213681186054,0.0123658387384853,0.235547643854573,0.156599465777203,-0.168783012671973,-0.420593707168696,-0.351324676876848,0.0251768023471998,-0.365249718140523,-0.120543031156509,0.274096077943307,0.221911047462501,0.13658167970161,-0.13204699681814,-0.0428330650734017,-0.212900707959836
"GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",-0.100377827850358,0.149315347701077,0.0758922944524376,-0.109903181923069,-0.0620546144203488,-0.164820618637332,-0.103643829565281,0.191228706488808,-0.0948927058942838,0.275914796483425,0.254906196925292,0.310002370253618,-0.177119261504207,-0.169150817755543,-0.13714711521934,-0.0737088057699906,0.356990016395048,0.218870520448673
"GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON",-0.0706002694986485,0.108033187119705,-0.0227400173395393,0.216586089823823,0.551323140437994,0.485759594855358,-0.430777842545959,-0.303241595039952,-0.157770882602096,-0.197978102109421,-0.331030296416415,-0.179795881221603,0.278947558151962,0.416353545334209,-0.0931118673834853,0.225544317955703,0.565415671622987,-0.148923158108378
"GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY",0.232678595590295,0.468435453897729,0.314041351789943,0.429071209048583,0.297846079001632,-0.48360256316601,-0.635807125511547,-0.645148882555167,-0.544586179578242,0.432983429908915,0.356454115235157,0.738988092191593,-0.583346136119192,-0.339611299617169,0.16072753094721,-0.363172612862215,0.420159043392111,0.38604777238116
"GOMF_LIGAND_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY",-0.157150178198584,0.0854743601889027,0.116445412059081,-0.0477496233407736,0.0595262819744696,-0.126550901509492,-0.0301827184946222,0.085040157775204,0.117336197856027,0.21998823187506,0.133736409900725,0.277788260410708,-0.14755687204252,-0.199110488476249,-0.299531179049594,-0.140306640730694,0.126991239737783,-0.0317488948223294
"GOMF_LIGAND_GATED_MONOATOMIC_ANION_CHANNEL_ACTIVITY",-0.0128109264747249,0.250661914589524,0.444951199409197,0.140803981733229,-0.160793566120797,-0.38797193923217,-0.227036904373907,-0.0847166418141317,-0.248782319097246,0.492995852947218,0.383998400597867,0.332126780630559,-0.217148988323903,0.399831626375859,0.11763751531485,-0.252058767822498,0.0795288040329891,-0.215739008898957
"GOMF_CHANNEL_ACTIVATOR_ACTIVITY",0.106301939883609,-0.191570833070943,0.211132199914999,0.533804490715822,-0.0830437439553438,-0.363265668219075,-0.463478758001793,-0.159825286853859,0.143071596777079,-0.0193281224285866,-0.24552325373639,0.138697440401535,-0.0279461252180513,0.17862434103944,0.0325614495904629,0.06444675767943,0.457582343263612,-0.198170532659809
"GOMF_POTASSIUM_CHANNEL_ACTIVATOR_ACTIVITY",0.645902120641004,0.0978751138287802,-0.0353934262034236,0.590340132507807,0.323187806250231,0.178982259127277,-0.495328653382987,0.11621922648527,0.0998963014171755,0.390368402484285,-0.516249098306015,0.1969654128997,-0.156516233006892,0.333815837828797,-0.369950808179237,0.143315957175569,0.457888309355938,-0.230635658968387
"GOMF_ION_CHANNEL_REGULATOR_ACTIVITY_INVOLVED_IN_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",-0.245163974380006,-0.227058759495957,0.109614322994566,0.589906347067881,-0.160465878279953,-0.575455019948278,-0.53207194891573,-0.161223480194965,0.270631033676669,-0.154124899415438,-0.0871397022500291,0.118058532823297,-0.239139581163241,0.0281931460010352,-0.011785658164142,0.126538663772589,0.545998671504561,-0.221374513311749
"GOMF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN_BINDING",0.083656616093764,-0.151654146820063,-0.433173355745995,-0.255516931679263,0.072364125216097,0.438993702872576,-0.242504979508584,-0.0580546856114476,0.252787393382979,-0.641166741984286,-0.653025460127618,-0.53504763244584,0.596617895999171,0.562275027649628,0.21072401641279,0.724160752100772,-0.324901138346153,0.466794699442898
"GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE",0.186447348117463,0.386724927078354,0.183438908275576,0.0433000515224356,0.377570813015111,0.169511397984821,-0.0350318939856785,-0.350124454936256,-0.333340480868971,0.116939816634829,-0.333871534261788,-0.154337370134418,0.186744188319092,0.0748256073191451,0.0060943785620198,-0.176037653524506,0.197875990716831,-0.344595833007668
"GOMF_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL",-0.0262476369836497,0.228955415416813,0.202340531271973,0.15746796102181,-0.319084503995422,-0.141809503491122,-0.100169705458324,0.188193954236474,-0.362809182854387,0.271255238245193,0.658531000739984,0.505737969014996,-0.198727758492942,0.0397462264887932,-0.420908696944022,-0.407886544813331,0.445591192141554,0.356784299800382
"GOMF_VOLTAGE_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL",-0.203757280444173,-0.0623207106604168,0.218283971328104,0.333526085768519,0.357591500044672,-0.675922725351985,-0.0776978284958169,-0.207218442829894,0.0916772285593027,0.168696530254146,0.089201882458547,0.133924799323953,-0.0839108541311959,0.384299384413027,0.25357859603554,0.0912890072589082,0.349430494407192,0.207952185194288
"GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",0.0116426163682282,0.506631904345436,0.26811776172252,-0.26452257794946,-0.278090492633919,-0.58602798072758,-0.355071607647855,0.132410089992192,0.039764453446898,0.112745851259924,0.3969797192776,0.285398850591037,0.0982483871494008,-0.318015783113012,0.00188047431542471,-0.0749837314548695,0.744463478262529,0.346960522872948
"GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL",-0.11960560070995,0.10218920577438,0.0350772503090107,-0.0696109836248284,-0.0647836114325562,0.0405265401290623,-0.0938667319067816,0.243520854190904,-0.0318902935511204,0.240259081760296,0.277644477205239,0.284010829253451,-0.223441005717694,-0.262066648475654,-0.247583779723592,-0.0148752405485554,0.316892751761526,0.1969593177694
"GOMF_SEROTONIN_RECEPTOR_ACTIVITY",-0.0385583062770206,0.0248643564661336,-0.0230104676877409,-0.101314907897368,0.277873212049638,-0.403261788090086,-0.0311426905422213,-0.107857928522864,-0.0554844795047429,0.176065576865562,-0.0310619276346822,0.22088543490748,-0.0481422280535591,0.299133029496032,0.207840124390285,-0.0614062276396916,0.61442679181256,0.0683355880136056
"GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY",0.0917094629485435,-0.0888903265535015,-0.00154890027965021,0.413683922789707,0.293282508252282,-0.177945217481114,-0.469553247286913,-0.0110829612785236,0.00136538235866501,0.238404241179628,0.240286782096029,0.134692430783856,0.584017059996572,-0.438232535942001,-0.252528970698601,-0.562618206997614,0.0325195998055148,0.132209552929309
"GOMF_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY",-0.103717925603585,-0.0766792480553241,0.0862846907968139,-0.148376453667276,-0.295515963996206,-0.235893904549365,-0.142008080686904,-0.0458718306129056,0.231857714034485,0.13707063101228,0.13461486050033,0.0879095208887501,0.28465059817456,0.192474465864242,0.0127336646233991,-0.3334984598503,-0.223663235138694,-0.0755939093044625
"GOMF_DEUBIQUITINASE_ACTIVITY",0.0867558558491375,-0.238236844754772,-0.359583211614523,0.0872271488393841,-0.0485138973818063,0.366885139902148,0.00868993766902981,-0.232509412589686,-0.15726278233228,-0.424071339197013,-0.41715828884734,-0.495446651672564,0.318122947424736,0.359530825512759,0.44394601488311,0.537192016828773,-0.369487099889346,0.342059312701253
