"","WT_100_1","WT_100_2","WT_100_3","C08_100_1","C08_100_2","C08_100_3"
"ASRGL1",123.223155837993,119.979753716817,169.927316501891,172.814766267285,144.092618970658,157.842035380024
"MEMO1P1",49.289262335197,25.4824255681736,16.8988491548842,39.1599962970202,33.9041456401549,49.6358601823975
"STK11IP",1597.16167374629,1674.40771337541,1834.46395825799,1676.21810236593,1905.89732991442,1814.68704826845
"UROD",2610.4351629064,2729.80483899059,2585.52392069729,2247.44326574203,2696.5904407366,2589.9991843175
"PLCB1",18.0095381609374,19.1118191761302,27.2259236384246,20.4313024158366,26.6389715744074,41.6941225532139
"PRKRA",1115.64349554859,1178.56218252803,1131.28406842419,1193.52858279179,900.881584152687,1102.90881325287
"APOBEC3H",52.1328736237661,114.670915056781,64.7789217603895,46.8217347029589,73.862603001766,65.5193354407647
"PGBD1",396.209839540622,279.244913517902,272.259236384246,282.633016752407,243.38333120254,319.65493957464
"KCNA5",533.65105182146,474.610176207233,467.534826618463,448.637348881079,502.507872880867,408.999487902956
"NINJ1",4031.2929367614,4956.33177300976,4968.26165153596,4439.55175410783,5579.65368249406,4772.98431513935
"SFTPD",18.9574085904604,30.7912642282097,12.2047243896386,11.9182597425714,7.26517406574747,21.8397784802549
"IRAK4",1878.67919131462,1513.01901811031,1606.32949466705,1630.2476719303,1532.95172787272,1551.61698930175
"NAB2",674.88374582039,705.013774052802,721.017563941727,699.772107742404,642.967904818652,617.470100669025
"GUCY1A1",91.9434316637329,77.509044436528,125.802543708582,110.669554752448,135.61658256062,103.242589179387
"FBXO5",728.912360303202,626.442961884267,632.768018355109,647.842547435486,628.437556687157,571.80510930122
"UBE2J2",1377.25573409695,1654.23412646727,1624.16716877498,1415.71899656401,1621.34467900598,1340.16822492473
"PLCD1",78.6732456504106,115.732682788788,98.5766200701579,108.966946217795,135.61658256062,100.264437568443
"ZNF493",34.1233354628287,48.8413156723327,15.9600242018351,23.8365194851427,3.63258703287374,38.7159709422701
"GPR199P",22.7488903085525,4.24707092802893,8.44942457744211,17.0260853465305,18.1629351643687,19.854344072959
"ARFRP1",834.125977980257,1023.54409365497,1050.54512246197,805.333836890893,1101.88473330503,774.319418845402
"LINC01963",287.204740145475,344.012745170343,298.546335069621,300.510406366264,346.306630467296,378.225254589869
"PCDHA3",9.4787042952302,10.6176773200723,0.938824953049123,16.174781079204,16.9520728200774,3.9708688145918
"SNCG",20.8531494495064,29.7294964962025,17.8376741079333,14.4721725445509,16.9520728200774,16.8761924620152
"SREK1IP1",1529.86287325015,1445.06588326184,1341.5808579072,1701.75723038572,1284.72494729301,1616.14360753886
"PP7080",11.3744451542762,25.4824255681736,17.8376741079333,13.6208682772244,15.7412104757862,6.94902042553566
"TBC1D31",355.451411071132,244.206578361663,263.809811806804,375.425181890998,273.654889809821,315.684070760048
"TMX2",1836.97289241561,1617.07225584702,1601.6353699018,1906.07025454409,1686.73124559771,1746.18956121675
"IFI35",934.600243509697,982.13515210669,929.436703518632,744.89123391071,1023.1786809261,884.511028450324
"IRAG2",2686.26479726824,2308.28304938372,2412.78012933625,2465.37715817762,2135.96117532976,2420.2445424937
"LINC01424",13.2701860133223,16.9882837121157,10.3270744835404,3.4052170693061,12.1086234429125,9.92717203647951
"FZD8",12.3223155837993,20.1735869081374,30.9812234506211,11.9182597425714,43.5910443944848,35.7378193313262
"CD5",15.1659268723683,8.49414185605786,12.2047243896386,16.174781079204,19.3737975086599,17.8689096656631
"KIAA0895",23.6967607380755,0,15.021199248786,13.6208682772244,2.42172468858249,3.9708688145918
"G6PD",1506.16611251208,1894.1936339009,1955.57237720132,1788.59026565303,2002.76631745772,1906.01703100407
"FAAP100",944.078947804927,1308.09784583291,1317.17140912792,1104.99293898983,1482.09550941248,1279.61247550221
"CARD14",21.8010198790295,28.6677287641953,38.491823075014,27.2417365544488,21.7955221972424,15.8834752583672
"RPS10P7",172.51241817319,107.23854093273,127.680193614681,105.561729148489,85.9712264446784,152.878449361784
"RPSAP58",1070.14571493149,1245.45354964448,1528.40702356397,1514.47029157389,1254.45338868573,1363.99343781228
"ZBTB8A",115.640192401808,46.7177802083182,70.4118714786842,74.9147755247343,53.2779431488148,58.5703150152291
"C16orf86",33.1754650333057,28.6677287641953,24.4094487792772,22.9852152178162,21.7955221972424,18.8616268693111
"HACD4",2018.96401488403,1793.32569936022,1713.35553931465,1902.66503747478,1578.96449695578,1728.32065155108
"CDCA4P1",12.3223155837993,15.9265159801085,13.1435493426877,7.66173840593873,14.5303481314949,3.9708688145918
"BTRC",594.314759310933,506.46320816745,522.925498848362,605.27733406916,561.840127751138,581.732281337699
"PPP1R9A",3064.46509864792,2817.9315607472,2689.73349048574,2772.69799868249,2648.15594696495,2759.7538261413
"MLYCD",224.645291796956,230.403597845569,252.543912370214,224.744326574203,266.389715744074,297.815161094385
"DTNA",2185.78921048008,2342.25961680795,2313.26468431304,2400.6780338608,1909.52991694729,2159.15991793429
"SMG1P5",130.806119274177,160.326927533092,86.3718956805193,103.859120613836,129.562270839163,85.3736795137238
"MARCHF2",780.097363497445,993.81459715877,861.841306899095,691.259065069139,952.94866495721,794.173762918361
"SNHG14",2912.80582992424,2609.82508527378,2669.07934151866,3186.43187260319,2613.04093898051,2828.25131319301
"SYNJ2",400.001321258714,431.077699194936,381.162930937944,512.485168930568,376.578189074577,433.817417994154
"LY6G5C",52.1328736237661,115.732682788788,56.3294971829474,88.5356438019587,121.086234429125,67.5047698480607
"ANAPC1P2",29.3839833152136,39.2854060842676,31.9200484036702,47.6730389702854,35.1150079844461,45.6649913678057
"CA14",55.9243553418582,72.2002057764918,57.2683221359965,80.8739053960199,62.9648419031448,79.4173762918361
"CYTIP",1355.45471421792,1229.52703366438,1512.44699936214,1364.64074052442,1092.1978345507,1372.92789264512
"FAM3C",1195.26461162853,958.776262002531,890.944880443618,1159.47641209873,973.533324810162,1138.6466325842
"ZSCAN26",388.626876104438,283.491984445931,246.910962651919,307.320840504876,238.539881825375,272.004513799539
"KLLN",26.5403720266445,2.12353546401447,9.38824953049123,25.5391280197958,24.2172468858249,10.9198892401275
"RGPD4",66.3509300666114,45.656012476311,41.3082979341614,45.1191261683059,48.4344937716498,26.8033644984947
"WDR77",2052.13947991734,2213.78572123508,2227.83161358557,1988.64676847476,2169.86532096991,2032.09211586736
"SEPTIN7P13",212.322976213156,219.785920525497,255.360387229361,236.662586316774,159.833829446444,211.448764377014
"CNOT8",3688.16384127407,3772.4607518217,3389.15808050733,3675.08052204861,3177.30279142023,3489.40097082255
"ABRACL",1743.13371989283,1543.81028233852,1530.28467347007,1527.23985558379,1471.19774831386,1567.50046456011
"SIVA1",823.699403255504,1133.96793778372,1081.52634591259,890.464263623546,1009.8591951389,924.219716596242
"ETHE1",457.821417459618,471.424873011211,460.963051947119,446.083436079099,536.412018521022,524.154683526118
"NRL",73.9338935027955,73.261973508499,108.903694553698,47.6730389702854,83.549501756096,80.410093495484
"SRM",1156.40192401808,1290.04779438879,1271.16898642851,1212.25727667297,1518.42137974122,1234.94020133805
"TKFC",633.177446921377,694.39609673273,738.85523804966,664.868632782017,806.43432129797,751.486923161499
"RNA5SP82",13.2701860133223,5.30883866003616,20.6541489670807,13.6208682772244,21.7955221972424,23.8252128875508
"MXD4",2816.12304611289,3633.36917892875,3683.94911576476,3374.57011568235,3736.72119448278,3620.43964170408
"CCL4L2",140.284823569407,128.473895572875,79.8001210091755,97.0486864752239,104.134161609047,94.3081343465553
"DSTNP2",125.118896697039,164.573998461121,91.066020445765,105.561729148489,121.086234429125,97.2862859574992
"PLK2",583.88818458618,533.007401467631,621.50211891852,641.032113296874,650.233078884399,579.746846930403
"PRDM10",890.998203751638,841.981811481735,844.003632791162,827.467747841383,788.271386133601,808.071803769432
"RBCK1",1722.28057044333,2044.96465184593,2124.56086875017,1726.44505413819,1965.22958478469,1874.25008048733
"RNY4P10",36.0190763218747,20.1735869081374,13.1435493426877,8.51304267326526,20.5846598529512,18.8616268693111
"STARD7-AS1",313.745112172119,339.765674242314,365.202906736109,231.554760712815,276.076614498404,401.057750273772
"GCSH",76.7775047913646,122.103289180832,72.2895213847825,85.9817309999791,46.0127690830673,88.3518311246676
"PM20D2",707.111340424173,608.392910440144,549.212597533737,801.928619821587,555.785816029682,672.069546869663
"STRBP",760.192084477462,652.987155184448,676.892791148418,847.89905025722,629.648419031448,776.304853252698
"ANKRD17-DT",17.0616677314143,7.43237412405063,13.1435493426877,13.6208682772244,4.84344937716498,3.9708688145918
"DVL1",552.60846041192,639.184174668354,631.82919340206,490.351257980079,680.50463749168,507.278491064103
"HSD17B7",803.79412423552,719.878522300904,806.450634669197,914.300783108689,829.440705839503,750.494205957851
"KCTD5",2617.07025591306,2798.81974157107,2771.41126140101,2703.74235302905,3154.2964068787,2743.87035088294
"LAMTOR2",1634.12862049769,1577.78684976275,1741.52028790612,1283.7668351284,1839.2999009784,1512.90101835948
"LRRC23",149.763527864637,179.438746709222,136.129618192123,125.993031564326,154.990380069279,126.07508486329
"WDR5",1521.33203938445,1845.35231822857,1666.41429166219,1709.41896879166,1848.98679973273,1759.09488486417
"ZNF467",617.063649619486,919.490855918263,837.431858119818,790.010360079016,903.303308841269,881.53287683938
"SOCS4",2045.50438691068,1725.37256451175,1589.43064551217,2031.21198184109,1738.79832640223,1923.88594066973
"GALNT7",1648.34667694053,1559.73679831862,1520.89642393958,1778.37461444511,1541.42776428276,1662.80131611032
"AMDHD2",522.276606667184,691.210793536708,651.544517416091,456.299087287018,680.50463749168,567.834240486628
"LRRC18",8.53083386570717,15.9265159801085,13.1435493426877,5.95912987128568,9.68689875432996,7.94173762918361
"POLRMTP1",23.6967607380755,31.853031960217,40.3694729811123,40.8626048316732,32.6932832958636,50.6285773860455
"RPS7P1",1421.80564428453,1510.89548264629,1454.23985227309,1429.33986484124,1357.37668795049,1379.87691307065
"TJP3",47.393521476151,52.0266188683544,51.6353724177018,29.7956493564284,64.175704247436,23.8252128875508
"MTERF1",628.438094773762,571.231039819891,552.967897345933,591.656465791935,468.603727240712,557.907068450148
"UBAC2",1685.31362369193,1836.85817637251,1888.91580553484,1973.32329166289,1850.19766207702,1862.33747404356
"ARNILA",7.58296343618416,26.5441933001808,7.51059962439299,25.5391280197958,19.3737975086599,16.8761924620152
"CFAP410",250.237793394077,376.927544862568,319.200484036702,212.826066831631,392.319399550364,226.339522431733
"F8A3",18.9574085904604,44.5942447443038,21.5929739201298,45.9704304356324,35.1150079844461,31.7669505167344
"HCST",18.0095381609374,8.49414185605786,6.57177467134386,22.9852152178162,14.5303481314949,12.9053236474234
"SLC10A7",512.797902371954,457.621892495117,364.26408178306,561.00951216818,394.741124238946,512.242077082343
"GPALPP1",769.670788772692,708.199077248824,716.323439176481,864.073831336424,791.903973166475,694.902042553566
"CCDC127",495.736234640539,473.548408475226,495.699575209937,382.23561602961,468.603727240712,499.336753434919
"TIMMDC1",1594.31806245772,1400.47163851754,1439.21865302431,1550.2250708016,1597.12743212015,1527.7917764142
"DNAJC8P1",69.1945413551804,28.6677287641953,24.4094487792772,34.052170693061,25.4281092301162,31.7669505167344
"BOLA3",92.8913020932559,116.794450520796,88.2495455866176,71.5095584554282,83.549501756096,97.2862859574992
"KCTD21-AS1",122.27528540847,105.115005468716,141.762567910418,97.0486864752239,108.977610986212,113.169761215866
"RABEPK",540.286144828121,589.281091264014,488.188975585544,496.310387851364,484.344937716498,517.205663100582
"TSGA10IP",77.7253752208876,93.4355604166365,125.802543708582,71.5095584554282,81.1277770675135,97.2862859574992
"MIR4477B",29.3839833152136,28.6677287641953,38.491823075014,18.7286938811836,16.9520728200774,35.7378193313262
"XPA",708.059210853696,647.678316524412,600.847969951439,680.192109593894,467.392864896421,645.266182371168
"PRR13P5",131.7539897037,99.8061668086799,129.557843520779,115.777380356407,118.664509740542,73.4610730699484
"LINC02012",20.8531494495064,25.4824255681736,19.7153240140316,23.8365194851427,30.2715586072811,34.7451021276783
"ZNF876P",64.4551892075653,70.0766703124773,48.8188975585544,55.3347773762242,49.6453561159411,43.6795569605098
"EPS8L1",167.773066025574,221.909455989512,176.499091173235,169.409549197979,188.894525709434,140.965842918009
"GUCD1",2818.01878697194,3200.1679442698,3064.32464675234,3271.56229933584,3099.80760138559,3125.07375708375
"SNORD12C",24.6446311675985,8.49414185605786,8.44942457744211,6.8104341386122,15.7412104757862,2.97815161094385
"HIP1R",36.0190763218747,45.656012476311,87.3107206335685,40.8626048316732,42.3801820501936,49.6358601823975
"IFT43",159.242232159867,217.662385061483,257.23803713546,137.059987039571,205.846598529512,211.448764377014
"ORAI1",566.826516854766,727.310896424954,802.695334857,651.247764504792,629.648419031448,656.186071611295
"TTC9C",796.211160799336,883.390753030017,727.58933861307,678.489501059241,811.277770675135,756.450509179739
"SAMD15",21.8010198790295,2.12353546401447,25.3482737323263,17.0260853465305,19.3737975086599,38.7159709422701
"DPP9",4006.6483055938,4874.5756576452,4572.07752134923,4397.83784500883,5029.92217818583,4707.46497969858
"PEAK3",140.284823569407,191.118191761302,266.626286665951,184.733026009856,256.702816989744,246.193866504692
"PPIAP41",37.9148171809208,57.3354575283906,45.0635977463579,50.226951772265,14.5303481314949,40.701405349566
"SNORD17",30.3318537447366,8.49414185605786,22.531798873179,22.9852152178162,41.1693197059024,22.8324956839029
"EPC1",1185.7859073333,1209.35344675624,1134.10054328334,1328.88596129671,1105.51732033791,1304.43040559341
"TRAPPC1",1654.98176994719,1887.82302750886,1897.36523011228,1431.04247337589,1967.65130947327,1707.47359027448
"ADAMTS6",28.4361128856906,10.6176773200723,5.63294971829474,6.8104341386122,13.3194857872037,7.94173762918361
"BET1L",1250.24109654086,1322.96259408101,1219.53361401081,1254.8224900393,1443.34791439516,1313.36486042624
"PICALM",14993.4144541951,13732.9038457815,13289.0672104103,16014.7358769466,13581.0320535706,14290.1641465123
"TBC1D7",407.584284694898,471.424873011211,429.981828496498,470.771259831569,389.897674861781,331.567546018416
"TRIAP1",1197.16035248757,1054.33535788318,1148.18291757908,1148.40945662348,973.533324810162,1076.10544875438
"CHMP3",1539.34157754538,1484.35128934611,1384.76680574746,1661.74592982138,1517.21051739693,1469.22146139897
"AGAP2",135.545471421792,109.362076396745,151.150817440909,166.004332128673,170.731590545066,120.118781641402
"ATP8B2",163.981584307482,219.785920525497,184.948515750677,189.840851613815,217.955221972424,231.303108449973
"USP44",27.4882424561676,52.0266188683544,27.2259236384246,21.2826066831631,44.8019067387761,11.9126064437754
"NR4A1",36.0190763218747,77.509044436528,60.0847969951439,22.9852152178162,46.0127690830673,65.5193354407647
"ARMC8",1702.37529142334,1668.03710698336,1853.24045731897,2087.39806348464,1698.83986904062,1739.24054079121
"LPGAT1",2730.81470745582,2838.10514765533,2694.42761525098,2857.82842541515,2333.33173744923,2661.47482298016
"PHAF1",1684.36575326241,1742.36084822387,1579.10357102863,1744.32244375205,1746.06350046798,1763.06575367876
"SPOCD1",7.58296343618416,15.9265159801085,19.7153240140316,13.6208682772244,10.8977610986212,1.9854344072959
"SCN4B",363.034374507316,329.147996922242,327.649908614144,361.804313613773,277.287476842695,285.90255465061
"LINC01011",63.5073187780423,55.2119220643761,56.3294971829474,61.2939072475098,47.2236314273586,31.7669505167344
"RHOQP1",14.2180564428453,3.1853031960217,12.2047243896386,24.6878237524692,12.1086234429125,9.92717203647951
"ZC3H11A",13.2701860133223,15.9265159801085,6.57177467134386,10.2156512079183,9.68689875432996,0.992717203647951
"ZNF69",87.2040795161178,73.261973508499,70.4118714786842,90.2382523366117,58.1213925259798,38.7159709422701
"SHLD1",274.882424561676,199.61233361736,230.012113497035,184.733026009856,146.514343659241,282.924403039666
"HELZ2",276.778165420722,297.294964962025,263.809811806804,254.539975930631,329.354557647219,343.480152462191
"HEXIM2",21.8010198790295,13.802980516094,30.0423984975719,17.0260853465305,12.1086234429125,16.8761924620152
"LRP4",18.9574085904604,0,6.57177467134386,16.174781079204,23.0063845415337,5.9563032218877
"KCNJ6",17.0616677314143,21.2353546401446,38.491823075014,32.349562158408,31.4824209515724,38.7159709422701
"RPL18AP7",18.0095381609374,18.050051444123,36.6141731689158,27.2417365544488,46.0127690830673,25.8106472948467
"MBNL2",419.906600278698,342.950977438336,311.689884412309,395.856484306834,394.741124238946,385.174275015405
"ZNRF3",110.900840254193,111.485611860759,141.762567910418,179.625200405897,111.399335674795,130.045953677882
"LINC01882",33.1754650333057,16.9882837121157,15.021199248786,10.2156512079183,24.2172468858249,10.9198892401275
"EIF4EP1",37.9148171809208,31.853031960217,21.5929739201298,23.8365194851427,16.9520728200774,26.8033644984947
"ITIH4",22.7488903085525,5.30883866003616,15.021199248786,6.8104341386122,9.68689875432996,10.9198892401275
"ASCL4",36.0190763218747,21.2353546401446,20.6541489670807,45.9704304356324,36.3258703287374,21.8397784802549
"NDC80",796.211160799336,785.708121685352,725.711688706972,841.088616118607,790.693110822183,820.977127416855
"BRPF1",2380.1026485323,2603.45447888173,2702.87703982843,2654.36670552411,2936.34118490627,2492.71289836
"DHRS4",338.389743339718,363.124564346474,318.261659083653,365.20953068308,360.836978598791,383.188840608109
"NSMCE3",868.249313443086,655.110690648462,708.812839552088,687.002543732506,628.437556687157,753.472357568795
"ZSCAN31",62.5594483485193,33.9765674242314,47.8800726055053,60.4426029801833,56.9105301816885,61.548466626173
"PFN1P4",0.94787042952302,16.9882837121157,10.3270744835404,17.877389613857,19.3737975086599,8.93445483283156
"LIVAR",36.9669467513978,21.2353546401446,29.1035735445228,29.7956493564284,18.1629351643687,15.8834752583672
"KLHL24",1814.22400210706,1661.66650059132,1592.24712037131,1780.92852724709,1311.36391886742,1658.83044729573
"PDE6C",33.1754650333057,31.853031960217,26.2870986853754,21.2826066831631,16.9520728200774,29.7815161094385
"PPP1R21",1824.65057683181,1505.58664398626,1767.8073865915,1729.8502712075,1546.27121365992,1541.68981726527
"PPP1R3F",65.4030596370883,83.8796508285714,84.4942457744211,52.7808645742446,79.9169147232222,62.5411838298209
"PLEK2",22.7488903085525,25.4824255681736,20.6541489670807,37.4573877623671,38.7475950173199,16.8761924620152
"SLC18A2",491.944752922447,526.636795075587,525.741973707509,558.455599366201,549.731504308226,547.979896413669
"C1QC",16663.5621510147,20797.9063345577,20922.6529036528,18852.1329999459,22965.2152218278,19692.5311687644
"FHAD1",27.4882424561676,35.0383351562387,15.021199248786,22.1339109504897,12.1086234429125,20.847061276607
"ING1",341.233354628287,327.024461458228,387.734705609288,302.213014900917,313.613347171433,350.429172887727
"RPL9P7",100.47426552944,81.7561153645569,109.842519506747,91.9408608712648,72.6517406574747,83.3882451064279
"TESC",853.083386570718,1106.36197675154,1242.06541288399,1048.80685734628,1350.11151388474,1065.18555951425
"GDPD3",42.6541693285359,18.050051444123,46.002422699407,33.2008664257345,15.7412104757862,29.7815161094385
"CUL2",1351.66323249983,1391.97749666148,1446.7292526487,1706.01375172236,1245.97735227569,1505.95199793394
"ATP6V0E1",5476.79534178401,6512.88326813236,6346.45668261207,5365.77079695909,6186.29571698397,5943.39789824028
"CUTA",1303.32184059415,1485.41305707812,1455.17867722614,1217.36510227693,1537.79517724988,1237.91835294899
"MAGEF1",1866.35687573083,1658.4811973953,1777.19563612199,1718.78331573226,1948.27751196461,1917.92963744784
"TP53INP2",673.935875390867,556.36629157179,486.311325679446,510.782560395915,509.773046946614,561.87793726474
"ZNF544",548.816978693828,508.586743631464,536.069048191049,530.362558544425,395.951986583237,538.052724377189
"GFOD1",176.303899891282,228.280062381555,176.499091173235,178.77389613857,139.249169593493,193.57985471135
"EXOSC7",942.183206945881,1049.02651922315,880.617805960077,990.918167168076,1127.31284253515,944.074060669201
"EDNRB",3.79148171809208,6.3706063920434,18.7764990609825,10.2156512079183,12.1086234429125,23.8252128875508
"ADAMTSL5",5.68722257713812,10.6176773200723,18.7764990609825,12.7695640098979,30.2715586072811,10.9198892401275
"VRK1",1287.20804329226,1042.6559128311,1152.87704234432,1172.24597610863,1007.43747045032,1091.98892401275
"TSFM",27.4882424561676,18.050051444123,25.3482737323263,18.7286938811836,14.5303481314949,17.8689096656631
"FBXL15",282.46538799786,381.174615790596,390.551180468435,317.536491712794,353.571804533044,284.909837446962
"PPP1R14B",1387.6823088217,1609.63988172296,1540.61174795361,1188.42075718783,1572.91018523433,1500.9884119157
"SNORD19",7.58296343618416,8.49414185605786,6.57177467134386,12.7695640098979,7.26517406574747,15.8834752583672
"C18orf25",1236.02304009802,1223.15642727233,1176.34766617055,1242.90423029673,1032.86557968043,1153.53739063892
"CAMTA2",1426.54499643214,1476.91891522206,1636.37189316462,1564.69724334615,1638.29675182606,1577.42763659659
"H2AZ2",6088.17176882635,6032.9642532651,5708.05571453867,6240.91158377076,6220.19986262413,6034.72788097589
"PGAM1P7",10.4265747247532,4.24707092802893,13.1435493426877,6.8104341386122,20.5846598529512,16.8761924620152
"TCAF1",870.145054302132,613.70174910018,650.605692463042,736.378191237445,541.255467898187,678.02585009155
"CDKN3",320.380205178781,289.862590837974,239.400363027526,273.268669811815,247.015918235414,247.18658370834
"PFDN1",1541.23731840443,1432.32467047776,1554.69412224935,1372.30247893036,1530.53000318413,1401.71669155091
"ASF1B",1026.54367517343,1121.22672499964,1149.12174253213,1051.36077014826,1244.7664899314,1204.16596802496
"SH2B2",162.085843448436,163.512230729114,162.416716877498,124.290423029673,203.424873840929,93.3154171429074
"RNF13",2690.05627898633,2342.25961680795,2435.31192820943,2799.08843096962,2012.45321621205,2201.84675769115
"MFSD3",268.247331555015,518.14265321953,390.551180468435,438.421697673161,540.044605553896,346.458304073135
"TCF3P1",15.1659268723683,28.6677287641953,30.0423984975719,11.0669554752448,24.2172468858249,17.8689096656631
"PLEKHA3P1",52.1328736237661,61.5825284564195,34.7365232628176,64.699124316816,48.4344937716498,69.4902042553566
"ASXL1",3157.35640074118,3731.05181027341,3716.80798912148,3567.81618436547,3827.53587030463,3716.73321045793
"PSMA5",2703.32646499965,3048.33515859276,2891.5808553913,2728.43017678152,2766.8204567055,2779.60817021426
"CABYR",306.162148735935,163.512230729114,197.153240140316,262.20171433657,220.376946661007,274.982665410482
"CHN2",13.2701860133223,30.7912642282097,15.9600242018351,26.3904322871223,26.6389715744074,28.7887989057906
"LIN28B-AS1",28.4361128856906,29.7294964962025,14.0823742957368,31.4982578910815,13.3194857872037,54.5994462006373
"MAPK13",44.5499101875819,41.4089415482821,83.555420821372,47.6730389702854,36.3258703287374,50.6285773860455
"SAFB2",3209.48927436494,3485.78346417974,3394.79103022563,2874.00320649435,3351.66696899817,3402.04185690153
"SPAG4",22.7488903085525,8.49414185605786,15.021199248786,3.4052170693061,21.7955221972424,3.9708688145918
"LINC00578",1.89574085904604,18.050051444123,7.51059962439299,5.95912987128568,25.4281092301162,13.8980408510713
"Metazoa_SRP",195.261308481742,198.550565885352,174.621441267137,139.61389984155,197.370562119473,168.761924620152
"ARHGAP44",403.792802976806,416.212950946835,427.165353637351,425.652133663263,410.482334714732,516.212945896934
"CDK2AP2",1258.77193040657,1739.17554502785,1647.63779260121,1229.2833620195,1742.4309134351,1339.17550772109
"ASAH1-AS1",5.68722257713812,11.6794450520796,17.8376741079333,17.877389613857,23.0063845415337,11.9126064437754
"EPSTI1",1545.02880012252,1373.92744521736,1318.11023408097,1398.69291121748,1307.73133183455,1305.42312279706
"FAM111A-DT",135.545471421792,114.670915056781,119.230769037239,80.8739053960199,142.881756626367,94.3081343465553
"RAD54B",89.0998203751638,59.458992992405,59.1459720420948,65.5504285841425,47.2236314273586,57.5775978115811
"A4GALT",32.2275946037827,4.24707092802893,15.021199248786,0,2.42172468858249,25.8106472948467
"DTX2",1168.72423960188,1590.52806254683,1427.01392863467,1238.64770896009,1281.09236026014,1404.69484316185
"NEU3",1202.84757506471,1207.22991129222,1005.48152471561,1202.89292973238,1132.15629191231,1288.54693033504
"ANO7",47.393521476151,46.7177802083182,36.6141731689158,45.1191261683059,58.1213925259798,58.5703150152291
"LINC01353",28.4361128856906,56.2736897963833,33.7976983097684,38.3086920296937,53.2779431488148,58.5703150152291
"RPL15",31021.9034174294,31114.0416187399,30820.6843836497,29805.013703369,30450.7662342362,29896.6713050617
"STRADB",769.670788772692,798.449334469439,649.666867509993,802.779924088914,685.348086868845,556.9143512465
"SKIV2L",1762.09112848329,1847.47585369258,1795.03331022992,1471.90507820756,1771.49160969809,1872.26464608004
"FGL2",4836.98280185597,4379.79189452983,4384.3125307394,4734.10303060281,3988.58056209536,4266.69854127889
"ACD",267.299461125492,214.477081865461,306.995759647063,166.004332128673,288.185237941316,246.193866504692
"PIGT",2418.01746571322,2637.43104630597,2878.43730604861,2607.54497082115,2861.26771956021,2861.01098091339
"CD99",1094.79034609909,1264.56536882061,1121.8958188937,1117.76250299973,1299.25529542451,1274.64888948397
"MTCL1",140.284823569407,134.844501964919,127.680193614681,188.138243079162,123.507959117707,146.922146139897
"ZWILCH",789.576067792675,619.010587760217,619.624469012421,852.155571593852,632.07014372003,708.800083404637
"CYP1B1",881.519499456408,940.726210558408,735.099938237463,800.226011286934,748.31292877199,839.838754286166
"BMS1P4",133.649730562746,150.771017945027,107.0260446476,116.628684623734,94.4472628547172,127.067802066938
"TUBE1",290.996221863567,315.345016406148,243.155662839723,310.726057574182,180.418489299396,262.077341763059
"SMC1B",21.8010198790295,4.24707092802893,33.7976983097684,18.7286938811836,7.26517406574747,12.9053236474234
"COPS5",1567.77769043107,1524.69846316239,1499.30345001945,1474.45899100954,1436.08274032942,1467.23602699167
"PTPN23",1465.40768404259,1652.11059100325,2162.11386687213,1864.35634544509,2026.98356434355,1760.08760206782
"SIAH2",418.010859419652,411.965880018806,385.85705570319,305.618231970223,402.006298304694,408.006770699308
"SRP54-AS1",17.0616677314143,9.55590958806509,15.021199248786,6.8104341386122,20.5846598529512,34.7451021276783
"FOXN2",2892.90055090426,2485.59826062893,2558.29799705886,3193.2423067418,2315.16880228486,2911.63955829944
"CHADL",3.79148171809208,12.7412127840868,5.63294971829474,22.9852152178162,9.68689875432996,3.9708688145918
"RPUSD4",870.145054302132,836.672972821699,922.864928847288,950.055562336403,978.376774187327,863.663967173717
"CHPF",109.95296982467,110.423844128752,114.536644271993,83.4278181979995,124.718821461998,80.410093495484
"HMOX1",5678.69174327241,6362.11225018734,6310.7813343962,5830.58292691937,6979.41055249474,6389.12792267821
"RNF14",1381.99508624456,1242.26824644846,1264.59721175717,1471.90507820756,1352.53323857332,1279.61247550221
"UBN2",1606.64037804152,1178.56218252803,1393.2162303249,1347.61465517789,1112.78249440365,1438.44722808588
"ADCK1",537.442533539552,589.281091264014,658.116292087435,490.351257980079,601.798585112749,565.848806079332
"COX6CP1",12.3223155837993,10.6176773200723,14.0823742957368,7.66173840593873,4.84344937716498,10.9198892401275
"EAPP",934.600243509697,952.405655610488,874.046031288734,885.356438019587,829.440705839503,889.474614468564
"EFNA3",30.3318537447366,19.1118191761302,23.4706238262281,11.0669554752448,24.2172468858249,17.8689096656631
"ERVFRD-3",13.2701860133223,7.43237412405063,16.8988491548842,8.51304267326526,12.1086234429125,2.97815161094385
"NOP10",1586.73509902153,2078.94121927016,2133.01029332761,1640.46332313821,1930.11457680025,1878.22094930192
"RGS5",42.6541693285359,82.8178830965641,15.021199248786,45.9704304356324,27.8498339186986,29.7815161094385
"SNRPD2",2106.16809440015,2287.04769474358,2229.70926349167,1861.80243264311,2393.87485466379,2022.16494383088
"TCAF2",15.1659268723683,8.49414185605786,1.87764990609825,17.0260853465305,7.26517406574747,16.8761924620152
"TFE3",4395.27518169824,4714.24873011211,4615.26346918949,4215.65873180096,4646.07881504551,4330.23244231236
"ATP10B",9.4787042952302,15.9265159801085,0,28.0930408217753,10.8977610986212,4.96358601823975
