"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"NAMPTP1",-1.26081885082368,0.000424004168014036,"down",1.71497504765187,3.10742687932862e-07,"up"
"CACNB1",1.4767181587446,0.000437763306672081,"up",-1.29528595100031,0.0016036802557873,"down"
"UTS2R",6.32593415121872,0.000437965681264697,"up",-3.89311063505144,0.0102103145439926,"down"
"OR13A1",3.66099656920093,0.000453051088827031,"up",-2.85702662972175,0.000896161564436881,"down"
"MT2A",1.67323562576324,0.000454564213334091,"up",-1.13152053412607,0.014761443244578,"down"
"TPH1",1.71134994907781,0.000454652569850822,"up",-1.21017217183092,0.00692131196040221,"down"
"LARGE1",-1.73018548207016,0.000466954544995938,"down",1.19151548805639,0.0340891043411562,"up"
"KCNJ6",-1.68247861522463,0.000477625566446275,"down",1.46129577319849,0.00418321199618096,"up"
"TFAP2E",2.1630683909198,0.000487770057696904,"up",-1.48862144887228,0.00835042690711028,"down"
"CFAP298",1.05096214289349,0.000497652228883564,"up",-1.07946947709401,0.000152415599939795,"down"
"HMGB1P24",4.47983239554144,0.00052765661191946,"up",-2.38868780385586,0.00585607900760553,"down"
"CYP27B1",1.12784825166125,0.000529770371934756,"up",-1.04747283823462,0.00147870431750391,"down"
"WDR97",1.13549110214396,0.000532267512422241,"up",-1.40554239230004,3.96298865947246e-05,"down"
"RBFOX3",2.20854152571189,0.000561898631165927,"up",-2.72624209939795,1.98794572311414e-05,"down"
"GRIN3B",2.28336047891137,0.000572154279014884,"up",-2.22203607407851,0.000295152375748365,"down"
"PPIAP51",3.75444240767882,0.000573641696589214,"up",-2.87187495640029,0.00172838238719886,"down"
"PTCD1",1.0688099315593,0.000580561533695149,"up",-1.45701492050746,1.14895788787472e-06,"down"
"MTCYBP18",2.74726286770986,0.000583858324523065,"up",-1.92101343959356,0.00652199158602304,"down"
"DCTN6-DT",2.60575905032027,0.000585774628417196,"up",-2.17831140398055,0.00152206390653977,"down"
"SYNE3",-1.53742307019054,0.000588174934754859,"down",1.50518249671338,0.000335978901532929,"up"
"UQCRFS1P1",-1.50186569812764,0.000596236226545292,"down",1.22666433798144,0.00522285044353027,"up"
"TNFSF4",-1.48238771564507,0.000605157988682932,"down",1.78038889956638,4.38417152615154e-06,"up"
"RNU6ATAC18P",2.13816869125957,0.000605877453576649,"up",-1.61988204287817,0.00387893889356866,"down"
"IGSF3",-1.29326066032815,0.000612526436010453,"down",1.27652769593241,0.000262434158264424,"up"
"NR3C2",-2.62153876649495,0.000616801111978542,"down",2.64647724012389,0.000350352399115291,"up"
"KLHL29",1.73897369364057,0.00061861538320348,"up",-1.70469642975426,0.0019259390921477,"down"
"RPS14P4",4.96189756961602,0.000628522996993616,"up",-6.25987656189944,5.22425633998373e-05,"down"
"MNS1",2.2384596834149,0.000634278771282534,"up",-1.40959515256759,0.00519434991331141,"down"
"LDLRAD4-AS1",2.59092647913896,0.000635301930952512,"up",-3.21915875539349,2.56508399234176e-06,"down"
"DNAJB13",1.71397813454444,0.000640015443193496,"up",-1.56149202663046,0.00146285585478235,"down"
"AMH",2.16697516058926,0.000642177794289248,"up",-1.41726404663343,0.0196858000938806,"down"
"ARL2BP",-2.45902124286682,0.000643659072292553,"down",2.52617336252195,0.000280403433686949,"up"
"FAM166B",2.37084650777226,0.000646592733214106,"up",-1.50886033987227,0.0144516839270164,"down"
"MTCO3P11",2.70674169744525,0.0006503355230057,"up",-2.57839068030855,0.00272760429313202,"down"
"TLCD5",-2.84399261195804,0.000654917256891928,"down",3.03090040640011,4.63804919337552e-05,"up"
"MLLT3",-1.4579571794054,0.000659985769049588,"down",1.71160642657101,1.80865307059817e-05,"up"
"THSD1",1.90675891566171,0.00066306262717764,"up",-2.23300943801458,8.94388212377012e-05,"down"
"TMEM273",-1.75901973916232,0.000683358199543075,"down",1.93080999221813,3.03228804994694e-05,"up"
"FSCN2",3.99855554639486,0.000685626095902799,"up",-6.27401720579473,4.1576689959485e-05,"down"
"RNF31",1.56830039817092,0.000693646867536926,"up",-1.21640718145615,0.0027211412182953,"down"
"SCO2",1.66575271545794,0.000713109153541298,"up",-1.92001729875634,0.000199003483475796,"down"
"SNORD100",1.93913461364917,0.000713332481198024,"up",-1.85958688386825,0.000220725549196777,"down"
"SMARCA5-AS1",-2.77731035523761,0.000714549942007947,"down",2.72309146995909,0.000902099795843679,"up"
"DIRAS3",6.08093553262284,0.000749289824229108,"up",-3.6483193440774,0.0160659322450061,"down"
"AQP11",1.23732429300035,0.000751245647525992,"up",-1.28697314985765,0.000169846276305466,"down"
"PCSK4",1.28192943974882,0.000760668909317753,"up",-1.0738575671382,0.0156236425709832,"down"
"DAGLA",-1.77900820256549,0.000782533068372309,"down",1.66762032137851,0.00178624620684649,"up"
"C4orf19",2.33151180898814,0.000792613562643489,"up",-1.36620298538894,0.03079320190292,"down"
"SLC25A5-AS1",1.21822559184296,0.000827832879286466,"up",-1.05415320295255,0.000459470345700808,"down"
"RBBP4P2",-5.42793538509435,0.000843317593977251,"down",5.56638509791766,0.000814095590421153,"up"
"ANKRD19P",2.56530800947643,0.000865870353273753,"up",-2.04054448703961,0.00620717251703862,"down"
"GPS2",1.31530052683619,0.000897047555818667,"up",-1.6593760587865,1.67401367573843e-06,"down"
"TNFRSF11A",-1.10083198217,0.000925433661204145,"down",1.34202674484849,1.00277747682962e-05,"up"
"MAMDC2",-5.98919201569056,0.00093162292782839,"down",4.97454841874743,0.0214121514100328,"up"
"RAD54B",1.13620764879522,0.000970054128047367,"up",-1.03555366736966,0.00239896286967145,"down"
"GABARAP",1.22681260962933,0.000970749667143447,"up",-1.35874813439339,8.33473759246518e-05,"down"
"PCDHA4",-1.56270538964058,0.000986437983876974,"down",1.44579564062672,0.000479991603244757,"up"
"SIRT4",1.63583840175711,0.00101004557442237,"up",-1.39434623110145,0.00537877255527541,"down"
"CTTN-DT",1.5485048968912,0.00103953655488246,"up",-1.23799456749202,0.00662613120014304,"down"
"SMARCE1P6",3.10344036402402,0.00104690591920158,"up",-1.85612533999679,0.0263061077942073,"down"
"SNORD104",1.65705062466242,0.00105806814825039,"up",-2.12235553160425,1.92093086724963e-05,"down"
"CAP1P1",-1.60793259835252,0.00105921687647018,"down",1.81170946337313,2.89525463925248e-05,"up"
"MRPL53P1",2.62681982477744,0.00107913141893992,"up",-3.34756356773717,3.15477831924638e-05,"down"
"FBXW12",5.9935418316198,0.0010910676742111,"up",-3.50223456554314,0.0155236848050316,"down"
"CACNA1F",2.20278666678052,0.00109560925262005,"up",-1.6951350452401,0.0129945344501687,"down"
"HDAC4-AS1",2.11328924908235,0.00110591485764585,"up",-1.83502108430704,0.00373875885826444,"down"
"MSTN",2.26174111893277,0.00110949572233291,"up",-3.90590773589696,3.33134318840462e-06,"down"
"RPL32P1",1.640334119191,0.00113019637958127,"up",-1.34541694039918,0.00345310190977698,"down"
"ZNRF2P1",-2.06670914943607,0.00114802183847432,"down",2.08351093029938,0.000904179213113591,"up"
"RANGRF",1.77391390129958,0.00118760006329871,"up",-1.3185902896914,0.0100588338076149,"down"
"LCN12",1.60051703005477,0.00119073241032933,"up",-1.45098113173283,0.00287392343894308,"down"
"EIF2S2P3",1.50130177042755,0.00119179982388011,"up",-1.59490444781826,0.000134074364092742,"down"
"NUTF2P6",3.25083901831396,0.00119742224442532,"up",-3.47816307430428,0.000612369271629716,"down"
"LINC01572",1.33264852590001,0.00120518413717007,"up",-1.11512873836614,0.0065704528283166,"down"
"C8orf76",1.45480775799735,0.00122285445090968,"up",-1.1764624351471,0.00105003575176907,"down"
"LINC02289",5.94870077466168,0.00123525848676145,"up",-6.33359622070194,0.000414059561752355,"down"
"KLF2",4.10430669585615,0.00124801845399941,"up",-2.18905234326602,0.0166545525370572,"down"
"CMTM2",2.36060810798004,0.00125840104441797,"up",-2.79136017576101,0.000275392935360432,"down"
"ATP12A",1.42171121605299,0.00127232119743159,"up",-1.43214365279863,0.000197409337774746,"down"
"RPS26P21",2.42242276483846,0.00127232119743159,"up",-1.4532769238831,0.0295787623310767,"down"
"LINC00499",-2.11890248400567,0.00127952992822509,"down",2.0931934635485,0.00104198975580026,"up"
"ERP27",1.98640320834534,0.00129241654294514,"up",-1.2923248124594,0.0128250252261799,"down"
"C11orf94",3.43716619134908,0.00133677346119657,"up",-1.94465095941465,0.0245867744739498,"down"
"HSP90AA2P",-1.20197210308039,0.00136796156647825,"down",1.09262907681144,0.0033882937994819,"up"
"ACAP2-IT1",-1.56195739807832,0.00140600218299437,"down",1.84736398460112,0.000104104076205892,"up"
"RNU6-824P",4.28331391293124,0.0014186373092263,"up",-7.09052012263431,8.30309817694947e-06,"down"
"CAP1P2",-1.3128153414934,0.00143314779305247,"down",1.33556534348792,0.000782200135758463,"up"
"RPSAP36",3.44307880281495,0.00147728502089383,"up",-3.0937151760148,0.00279880985783037,"down"
"N4BP2L2-IT2",1.68941470223036,0.00151209730646616,"up",-1.42059439971296,1.48851941795015e-13,"down"
"RN7SL285P",4.79389765956333,0.00152417468059193,"up",-3.1486655373187,0.00341449413130378,"down"
"ARMH1",1.23947936900064,0.00154879159026279,"up",-1.70237219872876,3.77191452074029e-07,"down"
"DM1-AS",4.76292464617443,0.00155766683418714,"up",-3.13477330288999,0.00435117150308146,"down"
"FBXL21P",2.53767339327426,0.00156736552578831,"up",-1.80004860005016,0.00547491862172713,"down"
"PTPN20",2.23877872182847,0.00157253165507003,"up",-2.745243589542,8.4595093736052e-05,"down"
"MFSD14A",-1.7979642066639,0.00157914611144233,"down",1.9728791269229,9.42366070317678e-05,"up"
"FAM224B",1.72399246620521,0.00158262071180137,"up",-1.44003687042777,0.00392725139669226,"down"
"CABP4",1.53326242862112,0.00164198689393149,"up",-1.65082426808126,2.60694483583864e-06,"down"
"LINC00115",1.57452041878055,0.00164198689393149,"up",-1.54948315065002,0.000735367760082682,"down"
"ATP6V1C2",1.54986987031627,0.00164253919821414,"up",-1.70529576230375,0.000176456336355373,"down"
"MADCAM1",2.63819493351455,0.0016675197752664,"up",-1.92489075396453,0.00975574691421018,"down"
"RPA4",3.43894934234649,0.00169305660789871,"up",-3.22001232194023,0.00209099657625663,"down"
"EOGT-DT",1.2079780328017,0.00176047255145657,"up",-1.40144576169143,0.000374257487382638,"down"
"COL11A2",1.68110036260142,0.00176747519059296,"up",-1.64427265997799,3.15726608357778e-05,"down"
"STMN3",2.0332343286147,0.00178465316989694,"up",-1.35206882543785,0.0359635311128848,"down"
"RNU6-10P",5.89674204789279,0.00179948643443328,"up",-4.45331728511198,0.0109890574781151,"down"
"B3GALNT1P1",3.48119814574718,0.00180094959787447,"up",-2.51961233547389,0.00913282925109997,"down"
"HINT2",2.6735004405846,0.00187153615805298,"up",-1.67944047306846,0.0171066341352305,"down"
"CHST7",-1.4139476710431,0.00187705993756541,"down",1.40451760194886,0.00177166400112178,"up"
"SLFN12L",-1.04819626561691,0.00189510312575435,"down",1.20423317249173,3.63241299143036e-05,"up"
"RPL5P4",1.83361026049777,0.00189943520218619,"up",-1.21427792226011,0.0478266706882274,"down"
"ARMH4",-5.70141336044898,0.00193679117234192,"down",5.09579630992165,0.0174073760578041,"up"
"OR2T8",2.55974778030857,0.0019574357762216,"up",-2.30247559592759,0.00153565034738927,"down"
"C1GALT1P1",2.29071793097389,0.00204769292778053,"up",-2.25667655095178,0.0035333955966457,"down"
"RPS28P4",1.28708522308108,0.0020485859010428,"up",-1.38185621026999,0.000281353882227526,"down"
"LRP5",-1.31634952007738,0.00210575338027543,"down",2.37067123823165,1.7171248614852e-11,"up"
"HNRNPA1P16",1.5139897318181,0.00213299314510632,"up",-1.22465500443813,0.00624444088934367,"down"
"GLRX5P3",3.52615429619225,0.00213683834301676,"up",-3.70953721183663,0.000767791428635035,"down"
"GAS1",-1.5223920118498,0.00219189781748207,"down",1.76474691002182,6.10933173230098e-05,"up"
"LONRF3",-3.26758459749556,0.00221175946557959,"down",2.74938039207627,0.00630246224405227,"up"
"RIPOR3",1.81156918460012,0.00221937418885001,"up",-1.33757299281219,0.0213549239373354,"down"
"PPIAP41",1.30812309496068,0.0022566947864723,"up",-1.71849782845828,0.000422363140646688,"down"
"OCIAD1-AS1",2.71627644441298,0.00225675196862774,"up",-1.52839294006379,0.0494132473082302,"down"
"LYNX1",-1.72668152818061,0.00228542410125932,"down",1.59716484452181,0.0060766787000229,"up"
"PKD2L2",2.02762633516112,0.00228901405315969,"up",-1.64415977119337,0.00786647623548445,"down"
"COQ8A",1.81108492845203,0.00229029635244121,"up",-1.25509421315269,0.0347714838348505,"down"
"LCMT1-AS1",1.73204746822849,0.00230353052927133,"up",-1.09147437691209,0.0264823922644377,"down"
"PFKFB1",2.24943088470829,0.00234039469115704,"up",-1.45631319964749,0.0264545430488438,"down"
"C1QTNF12",1.77990886769507,0.00236401439282333,"up",-2.22036315433076,0.000271484259563201,"down"
"IPO4",2.9228322482088,0.00238279269148749,"up",-2.89641664443529,0.00291642705168135,"down"
"FAT2",-1.36354270935036,0.00241091424706268,"down",1.50685508097093,0.000108136863074795,"up"
"LBX2-AS1",-2.35975381100473,0.00241957594097766,"down",2.02853763184278,0.0167871951805624,"up"
"FAM184B",1.44875560951044,0.00247150462929321,"up",-1.26721846490802,0.00283164347288758,"down"
"SNX32",1.21423926783597,0.00247772388303474,"up",-1.07174868162742,0.00166142206105289,"down"
"EIF5AP3",5.84233129293223,0.00248423852571595,"up",-4.34932535105265,0.014848461636839,"down"
"NAPSA",2.3513528156925,0.00249001008306627,"up",-1.45590942157713,0.0369276838059055,"down"
"RNU6-238P",4.62873928925637,0.00252216189257405,"up",-5.9151979860642,0.000242095873039989,"down"
"PRAP1",3.87636648780123,0.00252375746685736,"up",-2.43029485919812,0.0107105608731348,"down"
"RNU4-51P",5.72014492190484,0.00257302724469744,"up",-3.63763894391805,0.0276930661969337,"down"
"LAT",1.63587084426947,0.00265105266297303,"up",-1.61374184291547,0.00164779621101027,"down"
"RN7SKP80",2.53390696534311,0.00265105266297303,"up",-1.57932057257658,0.0399169419162317,"down"
"KATNAL1",-1.00658814118261,0.00266873965035581,"down",1.24077560847436,0.000155955945132099,"up"
"BFSP2-AS1",1.33973594593742,0.00270748812761554,"up",-1.92848702132692,1.32067168895257e-05,"down"
"MT-TF",3.5768089824541,0.00271643014531657,"up",-3.94551375454907,0.000664866408366885,"down"
"ZNF410",1.27071792869943,0.00282505739912575,"up",-1.21779326290753,0.00279860493121044,"down"
"FBXW11P1",5.7635632276532,0.00285365075504747,"up",-6.14796915945618,0.00108035807435409,"down"
"LINC01375",2.50348120364918,0.002856847343934,"up",-2.96499642146308,7.58538241941453e-05,"down"
"CCDC175",2.24853320137932,0.00286126561610379,"up",-1.55374116927525,0.0207998828763045,"down"
"AOC2",1.87360222585274,0.00287483159240111,"up",-1.76063873372581,0.00242701519827253,"down"
"FCRL2",1.57970714932092,0.00292926032721463,"up",-1.43011413649517,0.0038191806729948,"down"
"BEX5",2.61009441119205,0.0030344113601571,"up",-1.41544481527675,0.0434074097659624,"down"
"H3P33",5.67030206532448,0.00306273872977843,"up",-6.05471764819998,0.00113954490002005,"down"
"CFAP69",5.79293266521417,0.00308636539628586,"up",-4.35157259988746,0.0167792317358235,"down"
"RN7SL32P",3.24802748131628,0.00311059766056423,"up",-1.81938767032522,0.0347676755122334,"down"
"PRDM5",-2.24103772776679,0.00312950108934249,"down",1.77153636925738,0.0214531883926429,"up"
"RNU6-88P",1.74826236636613,0.00317976215173331,"up",-1.74908572218435,0.00255317312588084,"down"
"LAMA2",-1.42142399559946,0.00319120443582873,"down",1.15765335196252,0.0172365575594346,"up"
"HAMP",1.0877150092148,0.00320585247690171,"up",-1.3497600722185,9.03020185669321e-05,"down"
"POU5F1B",4.54953168735649,0.00323417530326131,"up",-3.65944544332164,0.00323848034301362,"down"
"TEN1-CDK3",1.14740731023967,0.00325802360129215,"up",-1.17267631143162,0.00434533805881958,"down"
"RIMKLBP2",-1.80832930398037,0.00331358873306103,"down",1.76740961705429,0.00318075358221739,"up"
"MIR616",1.43284777262027,0.00342826100508795,"up",-1.2851808021102,0.00318075358221739,"down"
"HMGN2P20",3.49214964338833,0.00345497777148103,"up",-3.8924335982556,0.000602390647845778,"down"
"C22orf15",2.06633851287024,0.00346611757226184,"up",-1.36389050161013,0.00552342313993059,"down"
"SNORD69",2.47765835713649,0.0034685187060395,"up",-2.42970011148428,0.00182974771090789,"down"
"NUSAP1",1.7265304137999,0.00348003051665813,"up",-1.32065352938929,0.0232414190651531,"down"
"EXTL3-AS1",3.48247991329912,0.00352558450450307,"up",-1.90397309727206,0.0411658634561277,"down"
"PYY2",2.57385577101813,0.00353106415377354,"up",-2.8633914715065,0.000189292169939128,"down"
"FAM183BP",2.52516979682159,0.00353239417058479,"up",-3.67969066768901,6.30326050251874e-05,"down"
"MIR647",2.08952860780397,0.00354433969661843,"up",-1.43256487113136,0.021234010890186,"down"
"NEXMIF",-3.13741753876016,0.00356261902880673,"down",3.82552074514135,0.000160620682541965,"up"
"FCRL1",1.13099508206269,0.00361937469852696,"up",-1.07032318367127,0.00400637843160504,"down"
"ZNF503-AS2",-1.84732274926387,0.00366559955032874,"down",1.54738572193554,0.0140899637704307,"up"
"CFAP58-DT",2.50994571126289,0.00372809080629183,"up",-1.89250667483775,0.0166893849188573,"down"
"ANXA2R",1.32225036515944,0.00375628102610186,"up",-1.14312610916445,0.0125702429290091,"down"
"OR7E91P",3.95995403761354,0.00385886423419386,"up",-2.61816345713255,0.0224370603541154,"down"
"CCNY-AS1",1.79599824163135,0.00389717832533733,"up",-1.1595790476672,0.0219671063010795,"down"
"AGAP7P",1.70897620998568,0.00395495082349531,"up",-1.99230320991631,0.000268262847225044,"down"
"NTN5",2.5084213814336,0.0040106048041681,"up",-2.18614472336788,0.00634570334143203,"down"
"TYRO3",2.77023891065149,0.00411416092745322,"up",-2.20677942272076,0.0181125986414843,"down"
"ANGPT2",1.65337722904932,0.00425668573784408,"up",-1.65616507168785,0.00235413923582164,"down"
"TMOD4",1.38481250627226,0.00433260696509525,"up",-1.14641929832441,0.005502278712338,"down"
"CD19",1.42032779924692,0.00439424378298315,"up",-1.30368545732713,0.00420164554404698,"down"
"NHP2P1",2.79073686000638,0.00441651786347399,"up",-2.03933134974592,0.0129945344501687,"down"
"ZNF564",2.3191546142772,0.00443893004183979,"up",-2.36402938927501,0.000803217783973554,"down"
"EHMT2-AS1",2.18710731848923,0.00447309278026438,"up",-2.15821672627449,0.00155692426589968,"down"
"USP50",1.17764312332607,0.0044732674481818,"up",-1.15503515041461,0.00855900731109777,"down"
"RNA5SP296",1.96861071640928,0.00448197263285515,"up",-2.02051601789135,0.00123425444740922,"down"
"HSPD1P11",-2.40826997259423,0.00448896813096508,"down",2.30081404668559,0.00486150312238684,"up"
"NANOGNBP3",4.48749679053263,0.00448896813096508,"up",-2.57673059106123,0.0179717990576989,"down"
"MIR4420",1.45249848940708,0.00449476877727187,"up",-1.13257317282379,0.0128260341290526,"down"
"PTGES3L",2.28740809230652,0.00449657392848783,"up",-2.04532188215748,0.0053270151033208,"down"
"SRXN1",-2.52265307384644,0.00450040042201123,"down",2.02317889761342,0.0461052690900537,"up"
"POM121B",-1.52532120454858,0.00451512330160064,"down",1.42586203456861,0.00546218266721108,"up"
"SEC24B-AS1",1.40436915655855,0.00452449170391626,"up",-1.39407827060129,0.00304738852611953,"down"
"FOXP1-AS1",4.45073056382265,0.00457686568784809,"up",-3.26838412708467,0.00978098517531623,"down"
"SNHG9",1.34842729430308,0.00481405286921914,"up",-1.4497437545833,0.00414035794968133,"down"
"CDC42P6",-1.84937613958106,0.0048472487305501,"down",2.09315985679707,0.000397768687288383,"up"
"DICER1-AS1",1.35295339015553,0.00486281067584327,"up",-1.44840032656601,0.000763929643331121,"down"
"TCAF1P1",-1.72139995307766,0.00487408319190831,"down",1.93338630150165,0.000330452783977332,"up"
"UBE3AP2",2.95713645756133,0.0048783696993536,"up",-5.34313519986002,0.000168176745798851,"down"
"MCCC1-AS1",1.55097223748824,0.00488765484372183,"up",-1.63138846672664,0.00123916970877337,"down"
"CHSY3",-1.41557910758133,0.00489572901542604,"down",1.48484743085299,0.00356536919268262,"up"
"PLS1",-1.07974382418708,0.00493667179663916,"down",1.05266878931675,0.00692438846912307,"up"
"COL4A4",2.12818423699772,0.0049567205375367,"up",-1.50523468235535,0.0211390561021564,"down"
"ANK2-AS1",3.72110770405216,0.00499251691231393,"up",-2.1240731264833,0.0366236592520981,"down"
"POLR2KP1",3.74620127455029,0.00511663025853645,"up",-2.50074294448664,0.0107142669603521,"down"
"ZNF658B",-1.82678509876134,0.0051500887649461,"down",1.6080931748348,0.029588000099788,"up"
"MFAP1P1",5.59168825197355,0.00520420682044884,"up",-5.01448557984065,0.00939062834870153,"down"
"LYPLA1P3",-4.32624808600278,0.0052988446255666,"down",4.56151461958949,0.00176484031838738,"up"
"CCDC196",2.26727218415336,0.00533321645598688,"up",-1.64122223544139,0.0293526401143431,"down"
"PLCXD3",-5.43831034496794,0.00543334721654211,"down",5.25474616857147,0.00934835322084997,"up"
"KIF7",1.80213766111498,0.00554191098187021,"up",-1.63960537913445,0.00231216706118148,"down"
"MAP3K2-DT",1.04459196903789,0.00561566947054697,"up",-1.16043140170438,0.0012836626168657,"down"
"ANKRD20A7P",2.03993922550059,0.00564934875458527,"up",-1.83421283380423,0.0139028947820139,"down"
"AMACR",-1.44631290389838,0.00583831462003472,"down",1.54256059582543,0.00197594468092911,"up"
"PFKP-DT",5.57302077746542,0.00595896436841316,"up",-3.53288579331053,0.0381126665690018,"down"
"MFSD13B",1.48456578672468,0.00603717445452016,"up",-1.25936838514769,0.00727412788719835,"down"
"ZNF610",4.38404985384368,0.0061637299810714,"up",-3.21065641141798,0.0106030159329189,"down"
"MRAS",-1.07642937557512,0.00616602185785369,"down",1.41941874690263,5.74244183621628e-07,"up"
"LRGUK",1.3095104465314,0.00620186928220064,"up",-1.55851104344501,0.000135702363855216,"down"
"ICA1L",1.00966582231357,0.00623874882848132,"up",-1.21182684574642,2.72902151656386e-05,"down"
"PAPLN",1.45521549986616,0.00624725231818385,"up",-1.28110349004422,0.00747144576488264,"down"
"PDXP",-1.14343346291076,0.00629793789463718,"down",1.07685418858022,0.0203747317731934,"up"
"BNIP3P40",2.77635401045282,0.00634722412854337,"up",-1.86082835518131,0.0294172478830283,"down"
"TIMM9P1",5.51890196438653,0.00639737815570516,"up",-5.90365058037106,0.00265073690497407,"down"
"HSP90B2P",1.72662613804397,0.0064089175983343,"up",-1.4893410022467,0.0171482782896956,"down"
"GAPDHP60",3.22889299544947,0.00648288339262875,"up",-3.75686533556259,0.000289988086562834,"down"
"RN7SKP23",1.83751504847376,0.00650650205545642,"up",-1.61888375539343,0.00729098559429254,"down"
"RPSAP16",4.9868289277581,0.00666785192348787,"up",-3.12785315844774,0.0321964668510046,"down"
"MTND6P4",2.01771815417731,0.00670978583130019,"up",-2.28128931962783,0.0012222940075016,"down"
"RPL12P21",5.510556592477,0.00686256972947904,"up",-4.01547758482384,0.0332783233687989,"down"
"DPPA2P1",3.10117567361295,0.00686317457421792,"up",-1.98807733656967,0.0471009554970044,"down"
"LPAR4",1.55209441560873,0.0069081576261202,"up",-1.34748700133932,0.0259643646705658,"down"
"AURKC",1.44321965894765,0.00693467562685613,"up",-1.6064733876909,0.000954971897788026,"down"
"IHO1",1.72044272373761,0.00699317076538796,"up",-1.63637603292813,0.00542336060085207,"down"
"RNU6-50P",3.58469467493937,0.00706816764270912,"up",-3.36185768559486,0.0156395765285647,"down"
"GOLGA8J",1.91863827365812,0.00706979153989229,"up",-1.38326093417964,0.0439110923257691,"down"
"HSD11B1L",1.14239860395258,0.00711760356921128,"up",-1.74680061087738,5.71144328410182e-05,"down"
"KLF3-AS1",2.22640806922874,0.00713320045210999,"up",-1.44861914242291,0.0143013901729497,"down"
"PTGES3P1",-1.36664052948931,0.00713574585327983,"down",1.43309223167838,0.00252402351658059,"up"
"LIX1L-AS1",1.55766338027087,0.00718478663056508,"up",-1.56913635241334,0.00526896596959631,"down"
"ZBTB42",-1.31159805369186,0.00720638065070262,"down",1.16253325138741,0.0108542180252085,"up"
"KCNJ6-AS1",-1.91137221795515,0.00721326552747689,"down",2.15162380755007,0.00121656001132177,"up"
"VARS2",1.87659611625964,0.00721386193786013,"up",-1.69348154954406,0.00653660282357895,"down"
"KCNJ14",1.26527685899161,0.00722160227777091,"up",-1.45079931360112,0.00764141363844085,"down"
"LMNTD2",1.62550773693649,0.00729706928505273,"up",-1.31775198152338,0.0291085812162666,"down"
"FAM133CP",3.35350948600559,0.00731203511421044,"up",-2.81819734258817,0.0107562333646827,"down"
"CYCSP2",5.5292413839967,0.00744385937255013,"up",-5.91317627394002,0.00321998709766752,"down"
"TMEM266",1.37689190095225,0.00745416801780532,"up",-1.14177283180626,0.0166252297684836,"down"
"BTBD9-AS1",3.62075578289155,0.00746702084833362,"up",-2.98311586085435,0.0220790073089062,"down"
"MIR210HG",1.77877116936292,0.00747604229353912,"up",-2.20358588160343,0.000830050037642108,"down"
"LINC00513",2.45834498773431,0.00749479303454679,"up",-2.29319839405561,0.00673832582392021,"down"
"SPDYE3",1.61324567508571,0.00751101513563423,"up",-1.32933052101608,0.0280831445725805,"down"
"OGDHL",1.93377709593855,0.00757926900380483,"up",-1.32242123634842,0.0474907845807642,"down"
"DNMBP",-1.03051032958147,0.00758775270153698,"down",1.22184479166855,0.000571136501099505,"up"
"RHD",1.46402840479346,0.00761778623717542,"up",-1.57463472789869,0.00163476748541189,"down"
"OPTN",-1.0653234814993,0.00775601902087495,"down",1.47438223620728,1.84783647027563e-05,"up"
"CYP2D8P",1.65386245574824,0.00780076012951589,"up",-1.8479557960447,0.00224940038309655,"down"
"PTGES3P3",-5.34124036515744,0.00784409346391314,"down",5.8308690712244,0.000861045559360318,"up"
"RN7SL220P",3.3378361346471,0.00790139400691198,"up",-3.79859826438902,0.00393508919071279,"down"
"TBC1D3",3.920217012847,0.00793315809558995,"up",-5.778467681733,0.000714718716539311,"down"
"RNA5SP425",5.44064305226967,0.00804253523258291,"up",-5.82481975261611,0.00343869096046342,"down"
"RSPO4",5.48745142043262,0.00804253523258291,"up",-5.87162937618687,0.00347751841849258,"down"
"DDX58",1.03493853429714,0.00807561894741249,"up",-1.11745037154691,0.00162991516025262,"down"
"LINC01645",-5.32595120247537,0.00812553274623584,"down",4.77192760368438,0.0359845671763407,"up"
"CCDC136",-1.03085730323245,0.0081781360819854,"down",1.10900720134492,0.00236099605636442,"up"
"CLIP4",-1.85974287174413,0.00834972354344889,"down",1.68971375695599,0.0108807900482665,"up"
"HIGD1AP16",3.40878709621517,0.0083603461099286,"up",-6.31614970166736,6.91664126243083e-05,"down"
"SLC2A14",-1.48141791379597,0.00841052600709955,"down",1.74181505913519,0.0010103233649088,"up"
"FAM81B",5.05537502507853,0.00864156547154066,"up",-4.52337043444163,0.0118262496892644,"down"
"RNU6-415P",2.12325608020888,0.00912362139253326,"up",-1.99253413621857,0.00831444385280592,"down"
"RPL9P30",5.44163299148015,0.00929471178617975,"up",-5.82563189876417,0.00407861834133485,"down"
"RNU6-936P",5.42730720028182,0.00956215457749652,"up",-5.81181656048972,0.0042001532385587,"down"
"ESAM",2.90031513647019,0.00956665077267927,"up",-2.06184364631771,0.0396246997400805,"down"
"HULC",2.14493390954758,0.00956665077267927,"up",-1.96245105716632,0.0122018841982557,"down"
"SNRPFP2",5.38963626472348,0.00992248653206568,"up",-5.77430064390149,0.00434648778069254,"down"
"DCAF4L1",1.24841591210941,0.00998132704094397,"up",-1.03156974967985,0.0105840958946051,"down"
"COPG2IT1",1.76462060196197,0.00998425840553393,"up",-1.20321195209091,0.041699421510231,"down"
